type,business_id,name,city,stars,review_count,categories,open
business,6IRoWd6N__OVMNQfvu1Ccw,Yard House,Las Vegas,4,421,[Nightlife:Vegetarian:American (New):Bars:Restaurants],TRUE
business,ZNdsRbGeOfrYYPRl6AziCQ,Michael Mina,Las Vegas,4,420,[Nightlife:Seafood:American (New):Bars:Restaurants],TRUE
business,0i0PwU8lpj4evYKQogWxcA,Public House,Las Vegas,4,420,[Gastropubs:Restaurants],TRUE
business,vPnwX30Gn0oa4dVBL0W4Ww,Sura BBQ Buffet,Las Vegas,3.5,419,[Korean:Buffets:Barbeque:Restaurants],TRUE
business,1nO6ffHEwZYFBzEsyw1w7w,FIX,Las Vegas,3.5,417,[Steakhouses:Seafood:American (New):Restaurants],TRUE
business,PPwJTT-eLjapipmyQSgi9A,Fatburger,Las Vegas,3.5,416,[Burgers:American (Traditional):Fast Food:Restaurants],TRUE
business,8HCC8NuJmdHnEg2XC00NPg,Pan Asian,Las Vegas,4.5,414,[Thai:Japanese:Chinese:Restaurants],TRUE
business,EUmfOpiQxJ5yaEMypI30gQ,Leticia's Mexican Cocina,Las Vegas,4,413,[Mexican:Restaurants],TRUE
business,NVunai1t_GXQCAdDzFWJkQ,Blue Ribbon Sushi Bar and Grill,Las Vegas,3.5,413,[American (Traditional):Sushi Bars:Japanese:Restaurants],TRUE
business,QcTj9AgGJA0ifMHCCPNblg,Dick's Last Resort,Las Vegas,3,408,[Bars:American (Traditional):Food:Beer: Wine & Spirits:Nightlife:Restaurants],TRUE
business,vvur3WRgdgnhYoMUXMZZCA,Aloha Specialties,Las Vegas,4,407,[Hawaiian:Restaurants],TRUE
business,vaq5SJubaZjIoGhgkwxxUA,Terrace Pointe Cafe,Las Vegas,3.5,405,[American (New):Restaurants],TRUE
business,Az85N0Z4OKxOAzGdigi1nA,Du-Par's Restaurant and Bakery,Las Vegas,4,405,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,Xsp9Dy4PQgAssCVk2-f73w,Lee's Sandwiches,Las Vegas,3,405,[Bakeries:Food:Sandwiches:Restaurants],TRUE
business,dxY1gl4cO4-rEFATCkFUIw,PBR Rock Bar & Grill,Las Vegas,3,402,[Bars:American (Traditional):Nightlife:Restaurants],TRUE
business,hsM6PF4Of6RMNcQV_c-FVQ,Javier's,Las Vegas,4,402,[Bars:Mexican:Nightlife:Restaurants],TRUE
business,5IWu0xhlZEopvIz3w7o_3w,Palm Restaurant,Las Vegas,4,401,[Seafood:Steakhouses:American (New):Restaurants],TRUE
business,6X9iyuM2XdoCGT4q9qv5cA,JJANGA Japanese Restaurant,Las Vegas,4.5,401,[Sushi Bars:Japanese:Restaurants],TRUE
business,gu5Yj92bnXnxNyMdxO14VA,Casa Don Juan,Las Vegas,3.5,399,[Seafood:Mexican:Restaurants],TRUE
business,SwmStS3zjj94aV8M7kYqLg,Wolfgang Puck Pizzeria & Cucina,Las Vegas,4,399,[Restaurants:Pizza:Italian],TRUE
business,QGkM1TvUrc1gmd1qkpnMJg,Sushi Koma,Las Vegas,4,399,[Sushi Bars:Japanese:Restaurants],TRUE
business,4EhFsjWBSaSp_5TkkLp7LA,Le Cirque,Las Vegas,4,397,[French:Restaurants],TRUE
business,f6KGn2OyYk6LWEpnUEgerw,Kahunaville Island Restaurant,Las Vegas,3,396,[Bars:American (Traditional):Caribbean:Nightlife:Restaurants],TRUE
business,07bUAD_qnrJAXvJou_ls4g,Firefly,Las Vegas,4,396,[Tapas/Small Plates:Tapas Bars:Restaurants],FALSE
business,uiadM74nDbEPGeGQFghK0g,Trattoria Reggiano,Las Vegas,4,395,[Restaurants:Italian],TRUE
business,alWTl5MRC4VE2t9W1mNSIQ,Morels French Steakhouse & Bistro,Las Vegas,3.5,394,[Bars:French:Nightlife:Lounges:Steakhouses:Restaurants],TRUE
business,sxRI0je6hAR-MeBDxdyhug,Rainforest Cafe,Las Vegas,2.5,391,[American (Traditional):Restaurants],TRUE
business,0_LZEAYsexEZS-OFTjdjNQ,Flavors The Buffet,Las Vegas,3,390,[Buffets:Restaurants],TRUE
business,pQSkGB3HIunzNn_vIRWUNQ,The Bagel Cafe,Las Vegas,4,386,[Food:Bagels:Cafes:Delis:Restaurants],TRUE
business,LJxNzBCR383zSpe0jdU04Q,Capo's Italian Cuisine,Las Vegas,4,382,[Restaurants:Italian],TRUE
business,RE3xkxkjmHQIARrLSIeerg,The Henry,Las Vegas,3.5,381,[American (Traditional):Restaurants],TRUE
business,uHPXU5sWTZRILmMQbfWcJw,Hot N Juicy Crawfish,Las Vegas,4,380,[Cajun/Creole:Seafood:Restaurants],TRUE
business,_Aq9R8FRoXq8HwC5qf80Xg,Koi,Las Vegas,3.5,379,[Japanese:Restaurants],TRUE
business,foDMwBRGJvKw791v0AT7OA,Hugo's Cellar,Las Vegas,4.5,377,[Steakhouses:Seafood:American (Traditional):Restaurants],TRUE
business,Hieqsu3u1peZ2I2jPwiKHw,Jean Georges Steakhouse,Las Vegas,3.5,376,[Steakhouses:Restaurants],TRUE
business,EQxbEKkHxNvRT_-S5A-Gcw,Greens and Proteins,Las Vegas,4,374,[Food:Juice Bars & Smoothies:American (New):Restaurants],TRUE
business,U6stLkJYMaro_4-3KI84_Q,Brand Steakhouse,Las Vegas,4,373,[Bars:Steakhouses:American (Traditional):Nightlife:Restaurants],TRUE
business,cQMfAN2YVUcJn8wK2M_wGw,Grimaldi's Pizzeria,Las Vegas,4,373,[Pizza:Restaurants],TRUE
business,co0vxQ8ecXiBy2sGDeHi8A,Jamms Restaurant,Las Vegas,4,372,[Breakfast & Brunch:American (Traditional):American (New):Restaurants],TRUE
business,MhMFi7hae_KsaK8lHcg0iQ,Big Wong Restaurant,Las Vegas,4,372,[Malaysian:Taiwanese:Chinese:Restaurants],TRUE
business,88CNSyeoKhGn1x0SHvz8Ig,Postrio,Las Vegas,3.5,371,[American (New):Restaurants],TRUE
business,OdKCcB8skRPVSk7yBGwang,Market Street Cafe,Las Vegas,4,367,[American (Traditional):Hawaiian:Restaurants],TRUE
business,5tYLVPc2PKnj6E62sY6QMg,Chang's Hong Kong Cuisine,Las Vegas,3.5,366,[Seafood:Cantonese:Dim Sum:Chinese:Restaurants],TRUE
business,j2KCZNlWnu-L4j0yJ3zAHA,MORE Buffet,Las Vegas,2.5,366,[Casinos:Arts & Entertainment:American (Traditional):Buffets:Restaurants],TRUE
business,olwuTiAEEFgSYefWUcZWbQ,Archi's Thai Bistro,Las Vegas,4,365,[Thai:Restaurants],TRUE
business,bt9J3GgjArWCTfyoa3naEw,Parma By Chef Marc,Las Vegas,4,364,[Restaurants:Pizza:Italian],TRUE
business,TwxHMCcRdF_CQb_EZ6kPQQ,Canaletto,Las Vegas,3.5,363,[Restaurants:Italian],TRUE
business,MXqmV0513hptrtjihDdf3Q,Vintner Grill,Las Vegas,4,363,[American (Traditional):Restaurants],TRUE
business,BUpMSaHWxlWTgKTDIzz5Lw,KGB: Kerry's Gourmet Burgers,Las Vegas,3.5,363,[Burgers:Restaurants],TRUE
business,3AlN2XZ0I0F8650y2yjLWA,Botero,Las Vegas,4,362,[Steakhouses:Restaurants],TRUE
business,lfmvmL6iHq9-IDABLeNsuw,Rose. Rabbit. Lie.,Las Vegas,4,360,[Bars:Performing Arts:Arts & Entertainment:Nightlife:American (New):Restaurants],TRUE
business,BVCDPqlHMDPLWn9EhdDXNg,Japanese Curry Zen,Las Vegas,4.5,359,[Japanese:Restaurants],TRUE
business,JauLZ0TL3D3VIGtSnStzhA,First Food & Bar,Las Vegas,3.5,357,[Bars:American (New):American (Traditional):Nightlife:Restaurants],FALSE
business,aYEs_eXqnV8Ifj3Bp0bHwQ,Sensi,Las Vegas,4,356,[Bars:Asian Fusion:Nightlife:Restaurants],TRUE
business,NYg-hgqjQvq5RDRcV7iv8A,Otto Enoteca Pizzeria,Las Vegas,3.5,353,[Restaurants:Italian],TRUE
business,Y2BXS2OOrlMSYfS5xdjtmw,Patisserie Manon,Las Vegas,4.5,353,[Bakeries:Food:French:Restaurants],TRUE
business,n_QAA70NrnGIsGjog3HF_Q,Bartolotta Ristorante di Mare,Las Vegas,3.5,352,[Restaurants],TRUE
business,LnCbpxipUrA165zvfaePGw,Slidin' Thru,Las Vegas,4,352,[Food:Burgers:Food Trucks:Restaurants],TRUE
business,4uDW2Rp9eAPL5BUd5C5-bA,Kona Grill,Las Vegas,3.5,350,[American (New):Sushi Bars:Restaurants],TRUE
business,kAXwEMkpcKMObw45QJGqnw,Toby Keith's I Love This Bar & Grill,Las Vegas,3,349,[American (Traditional):Restaurants],TRUE
business,rGhbYmGvoqU7IVrmuNQi2g,Red 8,Las Vegas,3.5,348,[Chinese:Restaurants],TRUE
business,itFwrNtjrQL5NPMYTeD44g,Park on Fremont,Las Vegas,3.5,348,[Bars:American (New):Nightlife:Lounges:Restaurants],TRUE
business,UKKz4HdQC0aH9j5lLi4u8Q,Tofu Hut,Las Vegas,3.5,346,[Korean:Barbeque:Restaurants],TRUE
business,qGffC4h6UOTSkLhzjj59FQ,Braddah's Island Style,Las Vegas,4.5,345,[Food:Ethnic Food:Restaurants:Hawaiian:Specialty Food],TRUE
business,cwAd2nytPLKmABtLXsgpIw,Culinary Dropout,Las Vegas,4,344,[Fondue:Bars:American (New):Nightlife:Restaurants],TRUE
business,JUATTlFUONx_er9_YRFDrw,M & M Soul Food Cafe,Las Vegas,4,343,[Soul Food:Southern:Restaurants],TRUE
business,4GQhbPvGU5r23YdVm8EmkQ,Ferraro's Italian Restaurant & Wine Bar,Las Vegas,4,341,[Restaurants:Italian],TRUE
business,TzOTe6yecv99lZuKQ6fPfA,Raffles Cafe,Las Vegas,3,341,[Cafes:American (Traditional):Diners:Restaurants],TRUE
business,fSs0EdKmLJ7VULejtsi9CQ,Biaggio's Pizzeria,Las Vegas,4.5,341,[Italian:Pizza:Restaurants],TRUE
business,y8VQQO_WkYNjSLcq6hyjPA,Buddy V's Ristorante,Las Vegas,4,341,[Restaurants:Italian],TRUE
business,fH5QqIDiwcgEnrSJYuiaaw,Musashi Japanese Steakhouse,Las Vegas,4,340,[Japanese:Restaurants],TRUE
business,_FBnbgbEwaZshbuoUoSBfA,Simon Restaurant and Lounge,Las Vegas,3.5,340,[Breakfast & Brunch:American (New):Restaurants],TRUE
business,2f7TvlG5zcuMCHcQjxqS6A,Dom DeMarco's Pizzeria & Bar,Las Vegas,4,340,[Bars:Restaurants:Wine Bars:Nightlife:Italian:Pizza],TRUE
business,lqx--hrRwe0oK6WnFYNXlg,March̩ Bacchus,Las Vegas,4,339,[Wine Bars:Bars:Nightlife:French:Restaurants],TRUE
business,2sn5BECdlYxqQlw1VODDoA,Wendy's Noodle Cafe,Las Vegas,4,339,[Chinese:Restaurants],TRUE
business,Te5dA0G1-SWKGS8nuJp0Tg,Mundo Restaurant,Las Vegas,4,339,[Spanish:Mexican:Latin American:Restaurants],TRUE
business,vW4G1hwiW6LkuhAfbeRfqg,Le Cafe Ile Saint Louis,Las Vegas,2.5,338,[Food:Coffee & Tea:Breakfast & Brunch:French:Restaurants],TRUE
business,sBAueq0jUmlIH6vdgyP2aQ,Egg Works,Las Vegas,4,335,[Brasseries:Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,LwTK65TMrmtjpdZRloQDwg,Juan's Flaming Fajitas & Cantina,Las Vegas,4.5,335,[Mexican:Restaurants],TRUE
business,QY8CBhPwv6dE4onjhj6MDg,Veggie House,Las Vegas,4.5,333,[Vegetarian:Chinese:Restaurants],TRUE
business,I1FRsqEw78xUR2gZBheHOQ,Fukuburger Truck,Las Vegas,4,330,[Burgers:Food Stands:Restaurants],TRUE
business,6qXQQOWdUZiJmWVqkWB-3w,Il Fornaio,Las Vegas,3.5,329,[Restaurants:Italian],TRUE
business,7q1FpSXbE6XtLNg518pxDA,Miller's Alehouse,Las Vegas,3,329,[Nightlife:Bars:American (Traditional):Sports Bars:Restaurants],TRUE
business,63d0v1xVzzahrY7zLoy_FA,Egg Works,Las Vegas,4,328,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,xV3OGVeNZyARob-L1SSTPQ,ENVY The Steakhouse,Las Vegas,4,327,[Breakfast & Brunch:Steakhouses:Restaurants],TRUE
business,XgfKcL7eBJE9B66qoaIlJQ,Freed's Bakery,Las Vegas,4,326,[Bakeries:Food:Breakfast & Brunch:American (New):Restaurants],TRUE
business,17FKJgS11HppOf00qXKEqA,Lemongrass Caf̩,Las Vegas,3.5,326,[Vietnamese:Restaurants],TRUE
business,amr-TqfnMpxmWf2RqnK_lA,El Segundo Sol,Las Vegas,3.5,326,[Mexican:Restaurants],TRUE
business,Fb__zkvQX3W7u1A72h4wPw,La Cave Wine and Food Hideaway,Las Vegas,4,326,[Tapas Bars:Restaurants],TRUE
business,Kle8p08OShKRw5zwH4R1Gg,Vic & Anthony's Steakhouse,Las Vegas,4.5,325,[Steakhouses:Restaurants],TRUE
business,UpkfQApZT5rctZicZ_ZTgw,Roy's Restaurant,Las Vegas,4.5,324,[Seafood:Restaurants],TRUE
business,PayaNmMeZFOFeS_jo7eB8g,Casa Di Amore,Las Vegas,4,324,[Restaurants:American (New):Italian],TRUE
business,d38y2fkW1542SaoSTvE1og,La Creperie,Las Vegas,3.5,324,[Creperies:French:Restaurants],TRUE
business,a3VX8WpAVt29VNlGgYJxrA,The Original Sunrise Cafe,Las Vegas,4,324,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,qXG8IlKuvy5k9fJ3y2gLgg,Nobhill Tavern by Michael Mina,Las Vegas,4,323,[Bars:American (New):Nightlife:Restaurants],FALSE
business,btp0v0Qk7CmOmuMdt3aqkQ,Smith & Wollensky,Las Vegas,3.5,323,[Seafood:Steakhouses:Restaurants],TRUE
business,qRWqgckimeoZaBaRTyV27A,Fukumimi Ramen,Las Vegas,4,323,[Ramen:Japanese:Restaurants],TRUE
business,uyEUL3Oskfa1fOYCksyM8A,Citizens Kitchen and Bar,Las Vegas,3,323,[American (New):Restaurants],TRUE
business,5FE1Y9cZ-YOQA943nTi7cA,Rosemary's Restaurant,Las Vegas,4.5,322,[American (New):Restaurants],FALSE
business,lyC2KqGiFIwct39jbdIdJg,The Capital Grille,Las Vegas,4.5,322,[American (Traditional):Steakhouses:Seafood:Restaurants],TRUE
business,5FPU_0VSLtR2yY7IQzaH5g,Kabuki Japanese Restaurant,Las Vegas,3.5,321,[Asian Fusion:Sushi Bars:Japanese:Restaurants],TRUE
business,UBvTnbaRD3h_dD6oXWLCBA,Canonita,Las Vegas,3.5,320,[Mexican:Restaurants],TRUE
business,bpGFetX8muk0GxAT3Oea3Q,Yummy Grill & Sushi,Las Vegas,4.5,319,[Sushi Bars:Japanese:Restaurants],TRUE
business,33aOj9haiHsULCUmFOZ7uQ,Pho Saigon 8,Las Vegas,3.5,319,[Vietnamese:Restaurants],TRUE
business,keV-NU5jaemf9L_7HDX-OA,Bahama Breeze,Las Vegas,4,319,[Seafood:Bars:Caribbean:Nightlife:Restaurants],TRUE
business,d4bXnfbUc1SLu3jVcr-w1w,MTO Caf̩,Las Vegas,4,318,[Breakfast & Brunch:Cafes:Comfort Food:Restaurants],TRUE
business,8_HGHlHsNdCnTsLQYHteAw,THE Steak House at Circus Circus,Las Vegas,4,317,[Steakhouses:Restaurants],TRUE
business,cRfn_vMQ9YExuKb378CwjQ,Buffet of Buffets,Las Vegas,4,317,[Buffets:Restaurants],TRUE
business,sih8j621A66QoiUFues5qQ,Carson Kitchen,Las Vegas,4.5,316,[American (New):Restaurants],TRUE
business,U87W6T9vjwWnp28Zjnn4pQ,Triple 7 Restaurant & Microbrewery,Las Vegas,3.5,315,[Food:American (Traditional):Breweries:Restaurants],TRUE
business,y6sNNP97UCSl_p2o5Wm40A,Paymon's Mediterranean Cafe & Lounge,Las Vegas,4,314,[Greek:Vegetarian:Mediterranean:Restaurants],TRUE
business,bB1bVvOMkfvWFVbNmRl_VA,Hikari,Las Vegas,3.5,314,[Steakhouses:Sushi Bars:Japanese:Restaurants],TRUE
business,uCoNIQty4nPrhn_WHo110A,The Cheesecake Factory,Las Vegas,4,314,[Food:Desserts:American (Traditional):Restaurants],TRUE
business,u7-9OD_9qc6PDYlMk0-VcA,Raising Cane's,Las Vegas,4,314,[American (Traditional):Fast Food:Chicken Wings:Restaurants],TRUE
business,LuYZUc1MOG0pA146SCeXgA,Bar+Bistro @ The Arts Factory,Las Vegas,3.5,311,[Breakfast & Brunch:American (New):Restaurants],TRUE
business,1ldDbggHHgPlj3k0SpBTKQ,Sam Woo BBQ Restaurant,Las Vegas,2,310,[Barbeque:Chinese:Restaurants],TRUE
business,zFcd_gelAUEwAvJOgiZpvg,Joyful House Chinese Cuisine,Las Vegas,3.5,309,[Seafood:Chinese:Restaurants],TRUE
business,glmwOs55H49Q_D8ENZtqYQ,Hyde Bellagio,Las Vegas,3.5,309,[Bars:Restaurants:Nightlife:Lounges:Italian],TRUE
business,udGgvy4TYdsdv13j1UzOIg,Red Velvet Cafe,Las Vegas,3.5,307,[Vegetarian:Cafes:Restaurants],TRUE
business,E4AkhjuG-DY2DTcBrkxkGg,The Bootlegger Bistro,Las Vegas,3.5,306,[Restaurants:Italian],TRUE
business,Iyy4pDmnKTZkAorzclO4Eg,Nobu,Las Vegas,4,305,[Japanese:Restaurants],TRUE
business,YZuHOgbKiP3dN4_ROOUyDQ,Golden Steer,Las Vegas,3.5,304,[Steakhouses:Restaurants],TRUE
business,Fklm4Zi7nloG1SfLpnmEkA,Nove Italiano,Las Vegas,4,304,[Restaurants:Italian],TRUE
business,FC4q3hJyF8oo984xoo3RMg,808 Sushi,Las Vegas,3.5,304,[Sushi Bars:Restaurants],TRUE
business,zehWnERkDLir0lDxxtVXPQ,Feast Buffet,Las Vegas,3.5,302,[Buffets:Restaurants],TRUE
business,ravINrZil-a_nAl95-KjDQ,Cugino's Italian Deli,Las Vegas,4.5,302,[Delis:Restaurants:Pizza:Italian],TRUE
business,kJfT-kJUHQ-gxq0fhu4vdg,District One Kitchen & Bar,Las Vegas,4,302,[Asian Fusion:Restaurants],TRUE
business,OVU0pQ85Zf74OVgDyPFvGQ,Grimaldi's - Coal Brick-Oven Pizzeria,Las Vegas,4,301,[Pizza:Restaurants],TRUE
business,CtCNNCxA7ZYhTIBI_-FB0A,Sugar Factory,Las Vegas,3,301,[Burgers:Food:Brasseries:Candy Stores:Specialty Food:Restaurants],TRUE
business,qpptyM9Dfns3AW5E_lsu6Q,Origin India Restaurant & Bar,Las Vegas,3.5,299,[Pakistani:Bars:Indian:Nightlife:Restaurants],TRUE
business,YNx5vtfjtwXZEk2kBQoA9A,Hussong's Cantina,Las Vegas,3.5,299,[Food:Beer: Wine & Spirits:Vegetarian:Mexican:Restaurants],TRUE
business,mYuHPciSbqi2lxYpbs-LCg,Mac Shack Spring Valley,Las Vegas,3.5,298,[Restaurants:Italian],TRUE
business,aSZzH68--YxNQYAO5nKBkA,Foundation Room,Las Vegas,4,297,[Bars:Dance Clubs:Nightlife:Lounges:American (New):Restaurants],TRUE
business,P8gXyZy1ZS7B4S20q8hzPQ,Naked Fish's Sushi & Grill,Las Vegas,4.5,297,[Sushi Bars:Japanese:Restaurants],TRUE
business,UW2gLVwL3qbh9ucnb0JjyQ,Oyster Bar at Harrah's,Las Vegas,4,297,[Live/Raw Food:Seafood:Restaurants:Italian],TRUE
business,VAeiLMTICw2CSFpy28CsWQ,Krung Siam Thai Restaurant,Las Vegas,3.5,297,[Thai:Restaurants],TRUE
business,qmIT3LC-kMNiOy7_XpWNUA,Marilyn's Cafe,Las Vegas,4,296,[American (Traditional):Restaurants],TRUE
business,RFqDK2b5mpasIuAzDoDdDg,Due Forni,Las Vegas,4,296,[Italian:Pizza:Restaurants],TRUE
business,AumuGuTg3HqvtwbLPi-ZCg,Satay Thai Bistro & Bar,Las Vegas,4,294,[Thai:Chinese:Restaurants],TRUE
business,ME8gcI4BXjmFq7zEMtk3ag,Hard Rock Caf̩,Las Vegas,3.5,294,[Arts & Entertainment:Music Venues:Burgers:Nightlife:American (New):Restaurants],TRUE
business,awchAzxp8VwNcgj5oz9WDg,Stacks and Yolks,Las Vegas,3.5,294,[Breakfast & Brunch:American (Traditional):Restaurants],TRUE
business,jqMWeYMVeqnvHNeMd772Ew,Rambo's Kitchen,Las Vegas,3.5,293,[American (Traditional):Restaurants],TRUE
business,MLPEpxih9E8NySHbM0FSWQ,Pop's Philly Steaks,Las Vegas,3.5,291,[Cheesesteaks:Sandwiches:Restaurants],TRUE
business,s93PtWxihLbhK5Jg_FttzA,Hash House A Go Go,Las Vegas,3.5,291,[American (New):Restaurants],TRUE
business,GmAGA39Wjv3MLT2ju5ALQQ,P.F. Chang's,Las Vegas,3.5,290,[Gluten-Free:Asian Fusion:Chinese:Restaurants],TRUE
business,_5k83wy9_5NpErw7Ecgt3g,American Fish,Las Vegas,3.5,290,[Seafood:American (New):Restaurants],FALSE
business,mU57qypB4nLScxgowHNEUA,The Buffet,Las Vegas,2.5,289,[American (Traditional):Buffets:Restaurants],TRUE
business,riTkPznlAPl86dazAjPO3A,Michael Mina Pub 1842,Las Vegas,3.5,289,[Pubs:Bars:Restaurants:Nightlife:Gastropubs],TRUE
business,xOy3lZcDvGp40BI5x-PR9w,The Sparklings,Las Vegas,4.5,289,[American (New):Restaurants],TRUE
business,X0cEpOYi0Gf-S_-xb8OZVQ,Pin Kaow Thai Restaurant,Las Vegas,4,288,[Thai:Restaurants],TRUE
business,XInU2SUuNK-IgnT-sEIvGA,Japonais,Las Vegas,3.5,288,[Asian Fusion:Sushi Bars:Japanese:Restaurants],TRUE
business,VdY6qe9afspFwsbzX1HsOQ,Senor Frogs,Las Vegas,2,288,[Cocktail Bars:Bars:Mexican:Nightlife:Restaurants],TRUE
business,mVJIPDv-qfYlatHYeP_saQ,Strip House Steak House,Las Vegas,4,286,[Food:Desserts:Steakhouses:Restaurants],TRUE
business,8lLkZOfXbSMumZC-v08GaA,Paymon's Mediterranean Cafe & Hookah Lounge,Las Vegas,3.5,285,[Greek:Mediterranean:Middle Eastern:Restaurants],TRUE
business,voPFKvVFm7b01xUyJixFYA,AquaKnox,Las Vegas,4,285,[Seafood:Restaurants],TRUE
business,mXk7cxR0OeZESz8S2q18Jw,Naked City Pizza on Arville,Las Vegas,4,285,[Italian:Pizza:Chicken Wings:Restaurants],TRUE
business,atzOrsnL_2pL6OttGbgUeA,La Comida,Las Vegas,3.5,285,[Mexican:Restaurants],TRUE
business,ecpYgTTQuXzmYNGxGTvbhw,Lupo,Las Vegas,3.5,284,[Restaurants:Italian],TRUE
business,LuAClnM_sUmLbFsK4ODWiw,Sen of Japan,Las Vegas,4.5,284,[Sushi Bars:Japanese:Restaurants],TRUE
business,R0MhNwopWTWXcg8CPAFgpw,The Cracked Egg,Las Vegas,4,284,[Breakfast & Brunch:Restaurants],TRUE
business,ghnQrKVEjiWZ3UE1XDzJUQ,Five50 Pizza Bar,Las Vegas,3.5,284,[Pizza:Restaurants],TRUE
business,DKY2be7dDX2CT_WB_Dk4pQ,Todai Restaurant,Las Vegas,3,283,[Buffets:Japanese:Restaurants],TRUE
business,SqpICnZPgxUraMDNqu-YwA,Rhythm Kitchen,Las Vegas,3.5,283,[Seafood:Steakhouses:Cajun/Creole:Restaurants],TRUE
business,Shy4HqmyEewCLvq7Ub3Whg,Gilley's,Las Vegas,3,282,[Nightlife:Bars:Sports Bars:Barbeque:Restaurants],TRUE
business,MhgYfihkb1QZfVpSNLb2uA,Grimaldi's Pizzeria,Las Vegas,4,281,[Pizza:Restaurants],TRUE
business,GHSgzzzSpapvYke8MX3blg,Weera Thai Restaurant,Las Vegas,4,280,[Thai:Vegetarian:Restaurants],TRUE
business,h83afVKqwBlA-zOu_vdtEw,Kyara Japanese Tapas,Las Vegas,4,279,[Tapas Bars:Japanese:Restaurants],TRUE
business,cQJM8VpY21O3HVu7j_b7Vw,Honey Pig,Las Vegas,3.5,278,[Korean:Restaurants],TRUE
business,Z6aaze-cgaYKKXlpuH9LqA,Glazier's Food Marketplace,Las Vegas,4,278,[Food:Grocery:Delis:Restaurants],TRUE
business,6X01fXVzhCght4ZJ9Ei2JQ,Amore Taste of Chicago,Las Vegas,4,277,[Restaurants:Pizza:Italian],TRUE
business,P8DQlNd4ZVCtxFsH_QARFQ,Asian BBQ & Noodles,Las Vegas,4,277,[Barbeque:Chinese:Restaurants],TRUE
business,UjAj7SjUQg8znkwk_gaDJw,Bobby's Burger Palace,Las Vegas,3.5,277,[Burgers:American (Traditional):Restaurants],TRUE
business,2dioqPw6txEgB397frYg-A,Tamba,Las Vegas,3.5,275,[Indian:Restaurants],TRUE
business,9_HsCjEELmey18A-gTzZKw,YOLOS,Las Vegas,3.5,275,[American (New):Mexican:Restaurants],TRUE
business,ofhhRbEYZnmd2eKsD575nQ,Kaizen Fusion Roll and Sushi,Las Vegas,4,274,[Sushi Bars:Japanese:Restaurants],TRUE
business,xxq3nX34tsqAtcsSm21rHQ,Wichcraft,Las Vegas,3,273,[Sandwiches:Restaurants],FALSE
business,UPgqmSaO5zOWNKczVwakLA,Sushi Mon,Las Vegas,3.5,272,[Sushi Bars:Japanese:Restaurants],FALSE
business,OU6yfyuCzwJZvZFRnTOZzg,Crab Corner,Las Vegas,4,272,[Seafood:Restaurants],TRUE
business,cMBZ46gNJPYY7zkxDb1piw,Garden Court Buffet,Las Vegas,3.5,271,[Buffets:Restaurants],TRUE
business,vbcdf7dXxfc3uyOoi7ryyA,Bistro Buffet,Las Vegas,3,271,[Buffets:Restaurants],TRUE
business,ul8ViWuPb2iRez1Zd3Xw4w,Sushi Twister,Las Vegas,4,271,[Sushi Bars:Restaurants],TRUE
business,Nw8lWJRGybAsciao9h-R2Q,Bronze Cafe,Las Vegas,4.5,271,[Food:Vegetarian:Coffee & Tea:Vegan:Restaurants],TRUE
business,AYbUb5UcAngroJ6uJG7tLQ,Kabuto,Las Vegas,4.5,270,[Sushi Bars:Japanese:Restaurants],TRUE
business,V3ruBXjLGWniPNPQOzRhiw,Makino LV,Las Vegas,3.5,269,[Sushi Bars:Japanese:Restaurants],TRUE
business,OvE1oiSg9gaB9cLGzBPlnw,Four Kegs Sports Bar,Las Vegas,4,269,[Bars:American (New):Restaurants:Sports Bars:Nightlife],TRUE
business,NK-8zniVfA21IQoQCynrDg,America,Las Vegas,3,269,[Breakfast & Brunch:American (Traditional):American (New):Restaurants],TRUE
business,l_qgSgZfarlgVjYy6NybPw,Off the Strip Bistro & Bar,Las Vegas,4.5,269,[American (New):Restaurants],TRUE
business,EIshA1evDfCTcuI0dYUo7A,Carlito's Burritos,Las Vegas,4,268,[Mexican:Restaurants],TRUE
business,UVBElUlajafZDSiBK2pltw,Diego Mexican Cuisine,Las Vegas,3.5,266,[Mexican:Restaurants],FALSE
business,Pt5AYjhzoU93biVeVahLKw,MadHouse Coffee,Las Vegas,4,266,[Food:Bakeries:Coffee & Tea:Sandwiches:Restaurants],TRUE
business,kR92Dbu3jwrODAhATsZ_3g,Taco y Taco,Las Vegas,4.5,266,[Vegetarian:Mexican:Restaurants],TRUE
business,V7-f6dE87cNga5dSJ4CuZw,Via Brasil Steakhouse,Las Vegas,4,265,[Steakhouses:Restaurants:Brazilian],TRUE
business,t65wgP7lQrCqxjBpMwOdbw,Sinatra,Las Vegas,4,265,[Restaurants],TRUE
business,lIlaoptZjY7DD4pO0Mk8ow,The Cheesecake Factory,Las Vegas,3.5,265,[Food:Desserts:American (Traditional):Restaurants],TRUE
business,Z1KDov5DRTG-rYF_6TyO1A,Veranda,Las Vegas,4,264,[Nightlife:Breakfast & Brunch:Italian:Bars:Restaurants],TRUE
